DATE,ETH_TYPE,ETH_SRC,IPv4_SRC,IPv4_DST,IP_PROTO,PORT_SRC,PORT_DST,COOKIE,BYTE_COUNT,DURATION(s),HARD_TIMEOUT,IDLE_TIMEOUT,PACKET_COUNT,PRIORITY,REASON
2017/03/17 11:47:06,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,91.189.94.4,17(UDP),123/udp,123/udp,1509,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:09,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,194.117.9.130,17(UDP),123/udp,123/udp,1510,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:09,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,194.117.9.130,17(UDP),123/udp,123/udp,1510,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:21,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,91.189.89.198,17(UDP),123/udp,123/udp,1511,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:21,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,91.189.89.198,17(UDP),123/udp,123/udp,1511,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:21,0x0800(IPv4),50:46:5d:4d:6b:dd,192.168.3.251,5.135.59.152,17(UDP),123/udp,123/udp,1512,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:21,0x0800(IPv4),64:51:06:9d:a2:40,192.168.3.251,5.135.59.152,17(UDP),123/udp,123/udp,1512,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:48,0x0800(IPv4),9c:d6:43:2d:2b:c0,192.168.3.252,255.255.255.255,17(UDP),67/udp,68/udp,1513,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:48,0x0800(IPv4),ff:ff:ff:ff:ff:ff,192.168.3.252,255.255.255.255,17(UDP),68/udp,67/udp,1513,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:49,0x0800(IPv4),64:51:06:9d:a2:40,172.16.4.2,172.16.4.33,17(UDP),53/udp,54785/udp,1514,10512,50,0,20,130,40000,IDLE_TIMEOUT
2017/03/17 11:47:49,0x0800(IPv4),ca:4d:4f:86:17:23,192.168.1.81,13.107.4.52,6(TCP),62461/tcp,80/tcp,1517,636,124,0,120,7,40000,IDLE_TIMEOUT
2017/03/17 11:47:49,0x0800(IPv4),64:51:06:9d:a2:40,13.107.4.52,192.168.1.81,6(TCP),80/tcp,62461/tcp,1517,636,124,0,120,7,40000,IDLE_TIMEOUT
2017/03/17 11:47:49,0x0800(IPv4),ca:4d:4f:86:17:23,192.168.1.81,40.84.51.249,6(TCP),62462/tcp,443/tcp,1518,2729,124,0,120,8,40000,IDLE_TIMEOUT
2017/03/17 11:47:49,0x0800(IPv4),64:51:06:9d:a2:40,40.84.51.249,192.168.1.81,6(TCP),443/tcp,62462/tcp,1518,2729,124,0,120,8,40000,IDLE_TIMEOUT
2017/03/17 11:47:49,0x0800(IPv4),ca:4d:4f:86:17:23,192.168.1.81,91.190.217.50,6(TCP),62460/tcp,12350/tcp,1516,1413,126,0,120,10,40000,IDLE_TIMEOUT
2017/03/17 11:47:49,0x0800(IPv4),64:51:06:9d:a2:40,91.190.217.50,192.168.1.81,6(TCP),12350/tcp,62460/tcp,1516,1413,126,0,120,10,40000,IDLE_TIMEOUT
2017/03/17 11:47:50,0x0800(IPv4),ca:4d:4f:86:17:23,192.168.1.81,91.190.218.69,6(TCP),62470/tcp,80/tcp,1523,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:50,0x0800(IPv4),64:51:06:9d:a2:40,91.190.218.69,192.168.1.81,6(TCP),80/tcp,62470/tcp,1523,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:53,0x0800(IPv4),ca:4d:4f:86:17:23,192.168.1.81,216.58.211.202,17(UDP),61717/udp,443/udp,1529,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:53,0x0800(IPv4),64:51:06:9d:a2:40,192.168.1.81,216.58.211.202,17(UDP),443/udp,61717/udp,1529,0,120,0,120,0,40000,IDLE_TIMEOUT
2017/03/17 11:47:53,0x0800(IPv4),ca:4d:4f:86:17:23,192.168.1.81,5.145.172.64,17(UDP),59937/udp,53/udp,1533,324,121,0,120,4,40000,IDLE_TIMEOUT
